Identifier,Country name,Series code,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
1285,Sri Lanka,EG.USE.COMM.GD.PP.KD,0,1,159.763855408203,155.049200644431,152.39092275016,150.290617292586,136.670116477489,132.488248457021,144.183785940587,140.422874143996,136.343682755312,139.597945344943,145.039430611964,142.415320767135,139.519097905834,139.462487199335,134.027388185997,129.061751652976,120.978515022503,115.498312019188,105.620456565363,105.505414628486,..,..
1286,Lower middle income,EG.USE.COMM.GD.PP.KD,0,1,337.144951623363,341.707329361565,328.112992309809,322.220622034733,310.447441857157,307.379364659342,295.879433609399,293.203718202384,289.717656730976,289.743503190276,282.307998364599,275.983010608261,275.266686060592,267.847943683217,259.840655392637,249.217628134143,238.724052846811,228.296019777678,223.485381343711,217.947658278532,..,..
1287,Low & middle income,EG.USE.COMM.GD.PP.KD,0,1,333.663119014687,330.081737947774,321.659493397228,314.675159018579,303.49928795089,301.111169910811,293.14355136578,281.591692174654,276.824967696145,273.664029570183,262.73507661032,255.886081897263,254.297186973879,254.586716173141,254.489888868929,247.986340518557,241.252443189378,230.664208035293,228.363835522046,226.131398604313,..,..
1288,Lesotho,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6193289843654,13.3673583907168,7.34914022054685,7.0358334706276,..,..,..,..
1289,Lithuania,EG.USE.COMM.GD.PP.KD,0,1,348.269621093315,387.078623349643,319.311919996214,313.977954924854,311.137567001238,326.067475700953,336.008726940165,296.100730713421,288.566172093497,247.429369736449,213.912953316926,228.527267860626,229.163682396134,216.502881976214,203.853395209965,177.415633796654,162.005254384908,160.972897206969,155.145795100635,166.29929610898,..,..
1290,Luxembourg,EG.USE.COMM.GD.PP.KD,0,1,209.249311256044,205.693220221529,203.207466918451,197.732931993414,184.101814151319,159.256132068029,159.471023827253,146.222964950388,132.472237409906,127.194350617183,123.153423455183,127.71276927303,127.369149836486,132.400073661629,141.211566215295,137.495718979626,129.454468824193,117.701376521992,115.972479230593,113.577345417008,116.813669472766,..
1291,Latvia,EG.USE.COMM.GD.PP.KD,0,1,291.479014476615,314.170647320638,381.885749200617,347.366158441915,307.538344519678,298.912259626247,282.645717115583,254.512775518338,237.553830096307,207.160295630009,183.331229275534,185.9393143434,171.149089284556,169.353413224032,160.134966678298,147.139220434755,134.918056411646,125.991778529012,126.331464123913,144.914655027285,..,..
1292,"Macao SAR, China",EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1293,St. Martin (French part),EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1294,Morocco,EG.USE.COMM.GD.PP.KD,0,1,103.328831781424,101.850816320195,112.891215547512,118.446048560113,115.534460916715,122.167727695034,114.9842797539,121.352329126421,115.023179465385,122.062610655127,120.676939341751,119.453967171863,117.441035884577,109.89422340075,115.60732027474,120.838591642448,114.2261240836,119.86561605322,118.442437074856,113.696701144426,..,..
1295,Monaco,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1296,Moldova,EG.USE.COMM.GD.PP.KD,0,1,582.453528292456,578.00832718421,675.98021757507,582.52676515719,691.457085465096,646.027294002257,715.802018066269,692.471886742724,659.396927082916,545.387079846376,471.967050177252,487.983187723589,432.263574521298,449.962083407272,425.084610503307,416.440392645506,379.47003442918,363.874640473712,318.684345397049,263.618153115465,..,..
1297,Madagascar,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1298,Maldives,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,202.04280146919,190.693921038452,206.894594312624,200.289829738458,..,..,..,..
1299,Mexico,EG.USE.COMM.GD.PP.KD,0,1,145.435548672511,145.869601433187,142.210090242389,140.122275216045,138.589672057214,142.874995659156,139.079692992352,134.164268858967,132.053570335896,132.077075321894,122.48836577975,123.5004211031,126.336557773659,127.052378450902,126.453862289062,131.074156031055,125.577139335559,124.821405712274,126.576825869528,129.970104259149,119.803486561247,..
1300,Marshall Islands,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1301,Middle income,EG.USE.COMM.GD.PP.KD,0,1,332.995801832841,329.388909458389,320.667180237296,313.668151630779,302.360558816382,299.862795743622,291.860681231536,280.218208050551,275.349716505292,272.239670099657,261.059994405616,254.120998523825,252.535350641964,252.896374342079,253.055801402142,246.602082653492,239.919468188177,229.022541400399,226.824664139055,224.595718935187,..,..
1302,"Macedonia, FYR",EG.USE.COMM.GD.PP.KD,0,1,155.409084554624,162.234424494949,193.20429259953,214.40179633878,194.767085311004,198.992602859914,224.23029275209,200.498957434226,216.498052540209,194.793022880706,183.889190788176,185.853097252435,180.711169083303,192.620602917708,184.246162231346,185.959330923154,179.683621904178,177.203389304951,167.021890226449,155.592139184822,..,..
1303,Mali,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1304,Malta,EG.USE.COMM.GD.PP.KD,0,1,142.973648480033,130.117200280861,122.893411330322,150.490014359329,129.163859642756,111.767365296142,105.96102815274,113.072875327604,94.7989382459158,98.7138762317863,84.28660657026,99.7570005956276,90.6252285422305,102.353641597824,100.805471461518,101.685187097805,93.5383448756582,95.3478815511398,87.7048407282952,87.535748203279,..,..
1305,Myanmar,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1306,Middle East & North Africa,EG.USE.COMM.GD.PP.KD,0,1,174.972419462195,175.66279920707,173.254488149128,182.360741878757,186.380967433345,188.435756162834,181.605811061373,190.548129587751,196.489485732841,213.197324042217,205.328817026964,210.014036333603,210.99633143739,213.642699376637,214.065112369945,219.826963322651,216.814818610694,214.860660946634,216.416969690045,213.888106824405,..,..
1307,Montenegro,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167.175256403405,173.713290141915,139.862274230027,..,..,..,..
1308,Mongolia,EG.USE.COMM.GD.PP.KD,0,1,639.964284773712,784.439105140519,757.063606241131,731.546652941485,619.684356740416,581.160375289275,479.126768592724,451.882154203459,440.751856320345,428.201422551427,443.958344249192,431.096358026785,438.378025674936,400.475228873345,373.058399040225,351.19356031169,362.134917546131,348.831255938569,325.750558549167,345.132720126793,..,..
1309,Northern Mariana Islands,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1310,Mozambique,EG.USE.COMM.GD.PP.KD,0,1,1092.99995550266,1037.08387604219,1106.8029782616,1038.5942510079,983.024170152102,977.990201600764,927.593042350357,866.472950754322,789.909156384072,745.008089227658,778.646871677102,732.129988062744,681.594946345116,677.960833891292,652.748080866285,610.484200229966,578.450385316066,569.648845903936,542.017493527912,529.65234902777,..,..
1311,Mauritania,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1312,Mauritius,EG.USE.COMM.GD.PP.KD,0,1,74.2492196405465,..,..,..,..,..,..,..,..,..,..,..,..,..,81.6931473589719,85.2842940335215,89.3586665734716,85.9109702202864,..,..,..,..
1313,Malawi,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1314,Malaysia,EG.USE.COMM.GD.PP.KD,0,1,182.756141388065,195.396126959973,202.305370325174,202.653058410664,184.092435000743,196.19252108532,182.398090137976,197.379924052548,201.974296832623,185.891847731835,197.757665713718,207.806213746439,200.744573503381,206.074328033756,189.837112953871,207.601115028041,200.346130423318,204.735711923808,205.359817030306,191.208272350713,..,..
1315,Mayotte,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1316,Namibia,EG.USE.COMM.GD.PP.KD,0,1,..,106.803423426513,107.575103966556,120.062067422921,122.088525084763,126.891853837385,132.648155524146,130.058550359424,130.783180665518,121.182681416169,119.704657334017,133.296406492475,129.503643401649,132.570119715701,132.446923798881,133.038855976572,132.658599905263,131.936027334293,144.424868344826,135.355721013311,..,..
1317,New Caledonia,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1318,Niger,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1319,Nigeria,EG.USE.COMM.GD.PP.KD,0,1,510.599775740604,509.914462725382,518.693117036853,516.450960653564,502.438386586344,511.931763309704,507.950586885825,503.611385048345,482.378505727139,507.30781293058,494.226002748487,496.271770747955,508.245931246339,469.499910784614,435.21393149697,425.924818189639,404.671295678417,382.917059346243,378.19589333171,345.099027468718,..,..
1320,Nicaragua,EG.USE.COMM.GD.PP.KD,0,1,269.254946929816,278.548817707737,287.630548493269,286.075097197361,281.758358176742,275.410378001578,267.626407071712,271.188578204006,259.004490842424,253.138985170236,250.718137918945,247.792714132233,256.494573850284,269.230753284957,270.005289426599,261.984309900459,259.37588722858,224.221905360672,216.876663092331,222.825462886999,..,..
1321,Niue,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1322,Netherlands,EG.USE.COMM.GD.PP.KD,0,1,167.196356356313,172.348978632186,166.998078641347,166.328246342139,162.558134261803,160.779956287307,161.381343696792,150.665845218674,146.518418780783,138.429717909682,136.471371092793,138.26615111244,138.327908108443,142.061332756201,140.849888998571,137.587411547828,129.703959019768,128.904231703589,126.843409277864,129.729652330093,135.882225296019,..
1323,Norway,EG.USE.COMM.GD.PP.KD,0,1,154.174385277786,154.452570518329,151.627327827657,157.032989582947,146.283654914654,143.195400001404,132.045270717689,132.903346255102,134.871332704364,138.612610526693,131.971943240088,133.254248138872,122.797178431359,131.886635047772,124.204281990601,122.345825190312,121.20417466653,119.86502961281,128.700892374313,123.758797072501,134.943032544471,..
1324,Nepal,EG.USE.COMM.GD.PP.KD,0,1,427.765185123549,415.180851642668,408.520612246806,403.76286623926,386.343656533885,385.147933019279,374.456868359366,367.985862789218,366.490713750236,370.315851918153,368.10728241072,362.808739572167,366.392862155952,362.45765257015,351.234278375279,350.921687989308,339.012082609241,334.024946443415,325.232625073018,323.225505467048,..,..
1325,Nauru,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1326,New Zealand,EG.USE.COMM.GD.PP.KD,0,1,196.780431768419,205.570823457462,207.801000272639,206.14986981028,200.016323323077,196.623031293843,198.231160562108,202.541740873515,197.785281867352,194.607187077836,193.856062375677,187.336052266709,182.266567221841,172.629924508497,166.815906033165,158.253977900225,157.538912522525,153.717803870817,158.581451825526,158.673592027238,162.902720049261,..
1327,Oman,EG.USE.COMM.GD.PP.KD,0,1,154.008972476063,201.045941080606,179.870363213379,182.37300224843,177.356230126181,177.142504105645,167.673476810894,169.786507807023,166.84146637617,173.395965530668,191.962016725887,186.144212650244,190.605460574306,200.690588269486,199.8755632894,212.992256362585,256.149569568543,256.262248788727,252.997873351252,229.25585630562,..,..
1328,Pakistan,EG.USE.COMM.GD.PP.KD,0,1,236.349822416885,231.918102348852,228.682852813803,236.378697308893,237.094711167534,235.821764504558,235.556255970986,238.964119197941,237.523211033558,241.530110786409,238.205816828431,237.989272960499,233.326682583046,233.400762634727,232.749412756835,223.869972505505,220.179701296069,220.523918612257,213.390589976452,212.736973171348,..,..
1329,Panama,EG.USE.COMM.GD.PP.KD,0,1,99.366098276731,97.8845584126256,103.916838400682,100.078580733474,102.301536646925,101.276061257659,105.286959466858,104.171320950316,111.230123709949,106.299459278414,104.898961029848,111.402545781577,100.448711473317,96.5056666398064,89.3722652433739,85.706320178471,87.2851684601178,74.8278923089408,70.4541262491661,75.53502960057,..,..
1330,Peru,EG.USE.COMM.GD.PP.KD,0,1,100.266543394475,96.2711920321081,94.0303877936062,95.8155949827064,87.9758037104734,86.5351725379152,86.9372035161155,78.7482112672955,83.3809428534508,88.0254660236043,85.2555635180447,82.1032217865266,78.6972100755841,74.1399045221484,78.1446932751351,77.5255691439943,69.8557014773257,69.4042552889536,66.3353718553114,69.2106256076589,..,..
1331,Philippines,EG.USE.COMM.GD.PP.KD,0,1,183.730872764615,184.716072351448,192.616274575761,188.739460609939,193.575151756448,194.136812484639,190.08288618183,190.227837854151,196.513696787058,195.488562516072,193.842028076265,180.720787544539,176.715089993415,168.708533983255,157.18541447332,150.115911926262,141.437917072054,130.247699155967,129.851130679387,125.904167273768,..,..
1332,Palau,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1333,Papua New Guinea,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1334,Poland,EG.USE.COMM.GD.PP.KD,0,1,331.010115995071,348.677981884999,331.616611553373,327.201465496702,296.400252351567,286.440915991396,280.470856241876,258.432704209995,230.229367603934,214.490642863098,197.175867281776,196.1756969646,191.493187363926,189.03171627909,179.965483337819,175.59489271791,173.632715001076,162.051852840187,156.02594688425,147.383747820222,153.630409716523,..
1335,Puerto Rico,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1336,"Korea, Dem. Rep.",EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1337,Portugal,EG.USE.COMM.GD.PP.KD,0,1,103.779863174315,100.663621686559,105.91342680897,106.553705983563,108.317751557647,115.15456962944,110.172801855169,111.184336713603,114.482783404065,118.061864189326,114.338264378465,112.776528576905,116.535264123176,114.464733064962,115.857904133485,117.820082828527,108.385673239518,108.445289336881,104.719654410321,105.927163684552,102.041522456488,..
1338,Paraguay,EG.USE.COMM.GD.PP.KD,0,1,180.779976674932,182.171124490593,175.322748724145,175.287119797221,184.700406587515,191.776891375602,195.410074382322,206.359126164554,202.490639332278,196.10859965715,189.926393095782,189.391217607528,187.85671547263,184.620800750549,179.083432609288,178.625596508281,175.006558096333,168.977470110529,165.350224014856,182.271304360197,..,..
1339,French Polynesia,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1340,Qatar,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,278.109065819745,305.766988936102,292.721768947258,309.971499753898,318.203196074717,295.642348824689,278.168567796595,264.237595362912,214.157896959901,203.714261516849,..,..
1341,Romania,EG.USE.COMM.GD.PP.KD,0,1,341.360953186065,323.18092264719,322.960983219204,309.018219511418,280.197661679849,282.615276800596,278.576405393115,278.982980944778,266.883549223909,239.940075859656,235.575700678022,225.56510643868,222.258955632229,218.764299063793,198.769322755132,188.614042816197,181.77891281204,170.121195019865,155.358635802352,148.208381337931,..,..
1342,Russian Federation,EG.USE.COMM.GD.PP.KD,0,1,469.584299299091,490.00407390859,523.653136654504,541.313549347644,541.466600649349,547.402893178855,561.992535048116,529.51033001551,546.114849439527,531.631421000044,491.45734104652,472.741940947327,449.229501148434,433.616892339678,405.881502172331,384.098793450957,365.475156894732,337.697529402966,328.440280616197,334.76962852329,..,..
1343,Rwanda,EG.USE.COMM.GD.PP.KD,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1344,South Asia,EG.USE.COMM.GD.PP.KD,0,1,281.004250538949,286.188783257115,282.190393968311,277.827369406084,271.813918604299,267.944372647518,259.175434508734,259.036890921435,251.222340601178,249.424135608573,244.92529266453,238.258876051806,235.647000406835,225.164220663619,220.682742749484,210.389602003715,202.995331263264,196.270851442244,193.392752886332,193.467989996973,..,..
1345,Saudi Arabia,EG.USE.COMM.GD.PP.KD,0,1,191.809678706007,204.743548888436,222.776269560393,227.596111451412,241.580778426771,243.97377276376,250.889078032464,234.413257303171,242.183569671046,248.761954071084,248.742565000949,260.406794886327,285.180663307312,274.924013511246,309.199599442019,296.670717153173,312.632472740018,279.131541824265,286.327414566194,292.887164142665,..,..
1346,Sudan,EG.USE.COMM.GD.PP.KD,0,1,389.740837229363,361.778478086049,339.254954591333,315.048488574174,361.576742197514,342.39639702053,331.1714104928,305.780071908872,296.364503425796,319.179357428109,283.27459584106,276.354627848334,283.883843686896,268.638415371988,266.359774621213,243.95793885151,227.682388691372,199.575746208652,181.491613804106,187.451279784831,..,..
